response_uuid,coder_id,question_set,question_id,response_transcript,transcriber_comments,response_category,coder_comments
14f5d12a-9ad5-410c-b169-7daf0e66a47f,Jiayi,container,cup,Because there was no tissue in the box.,NA,incorrect_response,NA
14f5d12a-9ad5-410c-b169-7daf0e66a47f,Cecilia,gender,basketball,"Uhm, maybe because they were cheating?",NA,incorrect_response,NA
14f5d12a-9ad5-410c-b169-7daf0e66a47f,Cecilia,gender,firefighter,Because the bigger one is a different age.,NA,incorrect_response,NA
0943465c-0efa-4546-a5ea-60465b48a043,Cecilia,gender,basketball,"Can you click it again? *replays question* I don't know [I know. That thing's long. So they had 30 points, and nobody on the team scored a point. How could this be?] They lose [They lose?]",NA,incorrect_response,NA
0943465c-0efa-4546-a5ea-60465b48a043,Cecilia,gender,teacher,I don't know [Want to hear it one more time?] No [Think for a second] Secorty [Celebrity?] Yeah.,NA,incorrect_response,NA
0943465c-0efa-4546-a5ea-60465b48a043,Cecilia,gender,firefighter,"I don't know [Put your knees down because they can see your face. I know it's a little tricky, but just because it's tricky, we don't need to stop. You can continue... I'm going to replay it one more time because it might help] *replays question* [You have an idea?] No [Are you picturing it in your head? The older one is the brother of the younger one. Are you thinking?] Hm... No. I'm looking under the black [Ok. Can you take a second to think? Do you want to hear it one last time?] No... [So what is your answer] The sister doesn't have a brother [Hm?] The sister doesn't have a brother [The sister doesn't have a brother]",NA,incorrect_response,NA
0943465c-0efa-4546-a5ea-60465b48a043,Janie,viewing,cow,Cause he was in his truck [Okay],NA,incorrect_response,NA
0943465c-0efa-4546-a5ea-60465b48a043,Janie,viewing,bedroom,Put on his pijamas!,NA,incorrect_response,NA
0943465c-0efa-4546-a5ea-60465b48a043,Janie,viewing,keys,"I don't know [Okay, I'm gonna replay it one more time] No!!! [Listen, I want you to close your eyes and picture it. Listen, because when I close my eyes, I listen better. Let's try it, okay?] *replays question* [What do you think? How did she see her keys?] Cause maybe she had a flashlight [Okay]",NA,incorrect_response,NA
0943465c-0efa-4546-a5ea-60465b48a043,Jiayi,container,bucket,"Ok, I think I know. Because it was frozen [Oh, okay]",NA,alternative_solution,NA
0943465c-0efa-4546-a5ea-60465b48a043,Jiayi,container,potato,Ok. Because it has like 10 in it [Okay] or maybe like... It 100 [Okay.],NA,incorrect_response,NA
0943465c-0efa-4546-a5ea-60465b48a043,Jiayi,container,cup,Because there was no tea in it.,NA,target_solution,NA
6011eadf-4869-4de7-a7fe-818aa0041238,Jiayi,container,bucket,Because it didn't have any water in it.,NA,target_solution,NA
6011eadf-4869-4de7-a7fe-818aa0041238,Jiayi,container,potato,Because Tom's bag doesn't have as much in all three bags as the other one.,NA,alternative_solution,NA
6011eadf-4869-4de7-a7fe-818aa0041238,Cecilia,gender,teacher,I don't know.,NA,incorrect_noresponse,NA
6011eadf-4869-4de7-a7fe-818aa0041238,Cecilia,gender,firefighter,"*replays question* Because the older... The younger brother doesn't really like the older brother, but the older brother likes the younger brother. And they aren't really brothers from the same side.",NA,incorrect_response,NA
6011eadf-4869-4de7-a7fe-818aa0041238,Cecilia,gender,basketball,*replays question* Because it goes automatically when at first.,NA,incorrect_response,NA
6011eadf-4869-4de7-a7fe-818aa0041238,Janie,viewing,bedroom,"He's super duper quick, then, at first. it didn't... Work. But then it started working when he was in bed.",NA,incorrect_response,NA
6011eadf-4869-4de7-a7fe-818aa0041238,Janie,viewing,cow,Because he's really good at looking at from really far.,NA,incorrect_response,NA
6011eadf-4869-4de7-a7fe-818aa0041238,Janie,viewing,keys,Because it was daytime.,NA,target_solution,NA
5b8386e2-21ea-431b-a083-044a2260d615,Cecilia,gender,teacher,What is question number one? *distraction* [You have to talk and answer] Hm... Because you're a bunny [Say it. Say it] Because you're a bunny?,NA,incorrect_response,NA
5b8386e2-21ea-431b-a083-044a2260d615,Cecilia,gender,basketball,Because the boy didn't have good skills.,NA,incorrect_response,NA
5b8386e2-21ea-431b-a083-044a2260d615,Cecilia,gender,firefighter,Because you're not family?,NA,incorrect_response,NA
5b8386e2-21ea-431b-a083-044a2260d615,Jiayi,container,bucket,Because he tricked!,NA,incorrect_response,NA
5b8386e2-21ea-431b-a083-044a2260d615,Jiayi,container,potato,Cause he has more heavier stuff.,NA,alternative_solution,NA
5b8386e2-21ea-431b-a083-044a2260d615,Jiayi,container,cup,Because it didn't spill. On the tissue.,NA,incorrect_response,NA
5b8386e2-21ea-431b-a083-044a2260d615,Janie,viewing,bedroom,Because he went to bed early. You know. That's what he said. He went to bed early.,NA,target_solution,NA
5b8386e2-21ea-431b-a083-044a2260d615,Janie,viewing,keys,Because it wasn't that dark.,NA,target_solution,NA
980a189c-1c41-41ac-bb01-d554e0aceaf8,Jiayi,container,potato,"Hmm, how? Bernie got one very small [Yeah, but can you answer the Bunny's question? Do you want to hear bunny's question again?] *nods* [Yeah, let's hear the bunny question again.]  I think he had more in it, that's why I think it caused it more than *gesturing a big gap, like showing the weight difference* his. [Good job. Well done]",NA,alternative_solution,NA
980a189c-1c41-41ac-bb01-d554e0aceaf8,Jiayi,container,bucket,Because there was no water in it.,NA,target_solution,NA
980a189c-1c41-41ac-bb01-d554e0aceaf8,Jiayi,container,cup,Because the cup was empty.,NA,incorrect_response,NA
980a189c-1c41-41ac-bb01-d554e0aceaf8,Janie,viewing,keys,Because her keys had a light on.,NA,alternative_solution,lights on key??
980a189c-1c41-41ac-bb01-d554e0aceaf8,Janie,viewing,cow,"Because the cow had a light on, or the car had a light on. [You sure?] *nods*",NA,incorrect_response,NA
980a189c-1c41-41ac-bb01-d554e0aceaf8,Janie,viewing,bedroom,"Because when, has, there was a light on her bed.",NA,alternative_solution,lights on bed
980a189c-1c41-41ac-bb01-d554e0aceaf8,Cecilia,gender,teacher,"Cause he wasn't her sister, but she thought it was her sister.",NA,incorrect_response,NA
980a189c-1c41-41ac-bb01-d554e0aceaf8,Cecilia,gender,basketball,"Because there wasn't a ball, but he should still kick. *pause* That's my sentence. [Yeah, did you hear the question? Do you want me to play it again?] No, no.",NA,incorrect_response,NA
980a189c-1c41-41ac-bb01-d554e0aceaf8,Cecilia,gender,firefighter,Cause that wasn't a brother. *unclear audio* [Why it wasn't a brother?] Cause it wasn't. *fussy* Cause it wasn't! [Do you want to listen to it again?] No. [Okay. Because it wasn't a brother.],NA,incorrect_response,The answer repeated the riddle.
e350bd98-664b-47b4-88e1-2716432b490f,Janie,viewing,cow,"Well, he looked out the window, and then he saw the cow. [*nods*]",NA,incorrect_response,NA
e350bd98-664b-47b4-88e1-2716432b490f,Janie,viewing,bedroom,*unclear audio* [That's okay. You can guess if you want.] I don't know. [I don't know either but you want to try to guess?] No. [Okay.],NA,incorrect_noresponse,NA
e350bd98-664b-47b4-88e1-2716432b490f,Cecilia,gender,firefighter,"Don't know [You want me to - I'll play it again] *replays question* I don't know still. [Yeah, I don't know either. Do you want to try to guess?] *shakes head* [No?]",NA,incorrect_noresponse,NA
e350bd98-664b-47b4-88e1-2716432b490f,Cecilia,gender,basketball,"[Don'y pick your nose. So no boys scored points. How's that? You want me to play it again? Oh..] *lfussy* [You can say you don't know, that's okay. Come here, girle. You all done? Yeah she doesn'y really like when she doesn't know the answer. Come here, hon. Let's - let's the monkey'll tell us the answer. It'll be a silly answer] *child comes back*",NA,incorrect_noresponse,NA
e350bd98-664b-47b4-88e1-2716432b490f,Cecilia,gender,teacher,[Hmm...] I think her sisters didn't want to paint. {That's a good answer],NA,incorrect_response,NA
e350bd98-664b-47b4-88e1-2716432b490f,Jiayi,container,potato,"[How does this one weight more than three bags?] Beacuse it has seven inches, of groceries in it. [Because there's seven inches of groceries?]",NA,incorrect_response,NA
e350bd98-664b-47b4-88e1-2716432b490f,Jiayi,container,cup,"[Can you guess?] *shakes head* Uhum. And what's that, the deer!",NA,incorrect_noresponse,NA
e350bd98-664b-47b4-88e1-2716432b490f,Jiayi,container,bucket,"What's that, the hippo? [Uhm, we have to try to guess first on this last one, and then we can ask hippo.] Can you say.. *unclear audio* [Here, let's just...] *replays question* I don't know. [Okay, okay.] Can I get the cold water?",NA,incorrect_noresponse,NA
2c0d0655-fae2-4508-8889-48e55dea2a94,Jiayi,container,cup,Because it wasn't all the way in.,NA,incorrect_response,NA
2c0d0655-fae2-4508-8889-48e55dea2a94,Jiayi,container,bucket,"[Don't click next till you answer.] Cause the bucked landed on its bottom? [Okay.] You know, like, that.",NA,alternative_solution,NA
2c0d0655-fae2-4508-8889-48e55dea2a94,Jiayi,container,potato,Because they have the same amount of potatoes in total.,NA,incorrect_response,NA
2c0d0655-fae2-4508-8889-48e55dea2a94,Cecilia,gender,basketball,Cause there's more girls on the team instead of boys. *pause* Or maybe they're both *unclear audio*,NA,alternative_solution,NA
2c0d0655-fae2-4508-8889-48e55dea2a94,Cecilia,gender,teacher,"I have no clue. [I know, click next.]",NA,incorrect_noresponse,NA
2c0d0655-fae2-4508-8889-48e55dea2a94,Cecilia,gender,firefighter,"What? *pause* Cause they're not part of the same family? [Okay, click next.]",NA,incorrect_response,NA
2c0d0655-fae2-4508-8889-48e55dea2a94,Janie,viewing,keys,Cause from the- you know the sun- or the stars...,NA,target_solution,NA
2c0d0655-fae2-4508-8889-48e55dea2a94,Janie,viewing,cow,Because he has good vision or because the cow is tall and the sun is out.,NA,target_solution,NA
2c0d0655-fae2-4508-8889-48e55dea2a94,Janie,viewing,bedroom,Cause she has long legs?,NA,incorrect_response,NA
d1f0b574-2851-41b7-8618-08db849efe7f,Jiayi,container,potato,"[What's your answer?] I don't know. [Give me your best guess.] I don't know. [Do you wanna hear it again?] Uh, no.. *pause* Oh, fine... *replays question* I just don't know. [Give your best guess.] I just don't know. [Why do you think that is?] I don't know. [You gotta give an answer. This is what the study is] *unclear audio* I want you to tell me [You gotta tell me what your answer is] I want the cup. [The cup one?] *unclear audio* I hear like, you let me tell. [Tell me to what?] Cook. [To cook?] That's my answer [Your answer is to cook?] Yeah. [Okay.]",NA,incorrect_response,NA
d1f0b574-2851-41b7-8618-08db849efe7f,Jiayi,container,bucket,"Uh... Sad. [Ahn?] Sad. [Sad?] Yeah, sad. [Sad. How did a single drop of water not get spilled?] Sad. [Sad?] But it was sad.",NA,incorrect_response,NA
d1f0b574-2851-41b7-8618-08db849efe7f,Jiayi,container,cup,I don't know. [What's your best guess?] Uh.. she can fill it up again. [She can fill it up again? Okay.],NA,incorrect_response,NA
d1f0b574-2851-41b7-8618-08db849efe7f,Janie,viewing,cow,"Uhh... *unclear audio* [Ok, what did you say? You weren't listening] Ah. [Now I have to play it again. You can color it after. If you want to do a study, you got to listen.] *replays question* He uses binoculars. [Binoculars?] Yeah. [Okay.]",NA,incorrect_response,NA
d1f0b574-2851-41b7-8618-08db849efe7f,Janie,viewing,keys,"She used her really big eyes, cause she had really big big eyes. *unclear audio* [That's your an-. Ok.]",NA,incorrect_response,NA
d1f0b574-2851-41b7-8618-08db849efe7f,Janie,viewing,bedroom,"Oh, uhm, she walked in the bed when it was nap time, and he did that. *unclear audio* [That's your answer. He walked into bed when it was nap time?] Yeah.",NA,incorrect_response,NA
d1f0b574-2851-41b7-8618-08db849efe7f,Cecilia,gender,firefighter,"[What's your answer, Anna?] Uh, it could be... *pause* [Do you want to hear it again?] Uh, yes. *replays question* [Hey, what's your answer?] My- uhhh.. *distraction* [Do you got an answer or no?] Uhm, the firefighters, could all share the pizza. [Okay.]",NA,incorrect_response,NA
d1f0b574-2851-41b7-8618-08db849efe7f,Cecilia,gender,teacher,"Hmm... Eh, she got, her mom go and *unclear audio* her belly. [*laughs*]",NA,incorrect_noresponse,nonsense
d1f0b574-2851-41b7-8618-08db849efe7f,Cecilia,gender,basketball,"Oh! Sad. [Think about it.] I said sad. [You said sad.] Yeah, I know it. [We can move on?] Uh-um.",NA,incorrect_response,NA
078cd73d-4b71-4ae5-baac-2181d30f0704,Janie,viewing,keys,"Hmm.. don't know. [What's your guess?] Hm, ehm, they got *gesticulate* [Her eyes are so big she saw them?] Yeah, yeah [Okay.]",NA,incorrect_response,NA
078cd73d-4b71-4ae5-baac-2181d30f0704,Janie,viewing,bedroom,"Ehm, I think it is because he was so fast. [He was so fast?]",NA,incorrect_response,NA
078cd73d-4b71-4ae5-baac-2181d30f0704,Janie,viewing,cow,"Hmm, hmm, I think it's because - I don't know [What's your guess? Any guess?] Pickles? [(Pickles?) Tell me more about that.] Because, the train got tickled [Because the train got tickled? How does that the driver see the cow?] Hmm, I don't- [Why do you think- how did he saw the cow?] Don't know. Maybe after the window up. [Through the window of the truck?] Yeah.",NA,incorrect_response,NA
078cd73d-4b71-4ae5-baac-2181d30f0704,Jiayi,container,potato,"I think because he was - I don't know. [What do you think? What is your guess?] *unclear audio* [What?] *unclear audio* [The instructions are that you just give a guess.] I think- [Let's play it back.] *replays question* Hm... [What do you think?] They played outside, and the ball *unclear audio* [The ball went in there, they were playing outside?] Yeah, I think so.",NA,incorrect_response,NA
078cd73d-4b71-4ae5-baac-2181d30f0704,Jiayi,container,bucket,Maybe it - it stand up [Stand up and be still?] I think so,NA,incorrect_response,NA
078cd73d-4b71-4ae5-baac-2181d30f0704,Jiayi,container,cup,I think because it was not full of anything. [It was not fully of anything?],NA,incorrect_response,NA
