response_uuid,response_video_privacy,response_databrary,gender,languages,child_hashed_id,trial_num,questionAndResponseDuration,parentCode,question_set,question_id,age_months,trial_number,transcriber_id,response_transcript,feedback_transcript,transcriber_comments,trial_exclusion_reason,parentCode_judgedBy,coder_id,response_category
5ad23739-2b9a-4900-95a3-fafbf2e2171c,private,yes,f,en,RVcNGY,5,40.853,different,container,cup,90,6,Julio,It didn't have a lid? It had a lid? Ah...,"[It's okay, they just want to know what you think] That doesn't make any sense.",NA,include,parent,Jiayi,incorrect_response
5ad23739-2b9a-4900-95a3-fafbf2e2171c,private,yes,f,en,RVcNGY,6,49.696,no_answer,gender,firefighter,90,7,Julio,"I don't think that's possible... [Do you want me to replay it?] *replays question* I don't know [If you don't know you can just say ""I don't know"" and click] I don't know, that's impossible.",It said it was a boy [No it didn't. Just said it was two firefighters],sibling crying loudly in the background.,include,parent,Cecilia,incorrect_noresponse
5ad23739-2b9a-4900-95a3-fafbf2e2171c,private,yes,f,en,RVcNGY,7,39.089,similar,gender,basketball,90,8,Julio,There was no boy on the teams? Maybe that could answer.,"I just said that there is no boys, its practically the same thing as the question.",NA,include,parent,resolved,target_solution
5ad23739-2b9a-4900-95a3-fafbf2e2171c,private,yes,f,en,RVcNGY,8,21.256,similar,gender,teacher,90,9,Julio,"The teacher was a boy, maybe?",I've got it right. [*nods* *smile*],NA,include,parent,Cecilia,target_solution
6c6eb241-beed-4c36-941b-826c928e446f,None,None,m,en he,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14010f67-3e39-48c2-a2ea-7c731675883a,private,no,m,en,CPBLHd,0,24.053,different,gender,basketball,45,1,Kacper,[How could that be? Do you have an answer?] Maybe rabbit [Ok],*no reaction*,NA,include,parent,Janie,incorrect_response
14010f67-3e39-48c2-a2ea-7c731675883a,private,no,m,en,CPBLHd,1,16.36,different,gender,firefighter,45,2,Kacper,*no response*,*no reaction*,Parent even explained to a third person that the child has to verbally answer and they have to click it.,skipped trial,parent,NA,NA
14010f67-3e39-48c2-a2ea-7c731675883a,private,no,m,en,CPBLHd,2,24.077,different,gender,teacher,45,3,Kacper,[What's your answer?] Koala,Piggy!,"Child did not provide any defined words, just sounds.",include,parent,Janie,incorrect_response
14010f67-3e39-48c2-a2ea-7c731675883a,private,no,m,en,CPBLHd,3,31.931,different,viewing,keys,45,4,Kacper,[What's your answer?] Piggy! [Alright],*no reaction*,NA,include,parent,Julio,incorrect_response
14010f67-3e39-48c2-a2ea-7c731675883a,private,no,m,en,CPBLHd,4,30.703,different,viewing,bedroom,45,5,Kacper,[What's your answer?] Monkey!,"*no reaction*, *small laugh from the parent, whispering and joking about the child's answer with a third person* [3rd person: Monkey?] [Yeah, he's (hard?) *unclear audio*]",NA,include,parent,Julio,incorrect_response
14010f67-3e39-48c2-a2ea-7c731675883a,private,no,m,en,CPBLHd,5,32.136,different,viewing,cow,45,6,Kacper,[What's yout answer?] Monkey! [Alright] Penguin,*no reaction*,NA,include,parent,Julio,incorrect_response
14010f67-3e39-48c2-a2ea-7c731675883a,private,no,m,en,CPBLHd,6,23.46,different,container,bucket,45,7,Kacper,[What's your answer?] A teddy bear [Alright],*no reaction*,NA,include,parent,Janie,incorrect_response
14010f67-3e39-48c2-a2ea-7c731675883a,private,no,m,en,CPBLHd,7,21.399,different,container,cup,45,8,Kacper,"[What do you think?] The bear, the (beer?), the (beer?). [Alright.]",*no reaction*,NA,include,parent,Janie,incorrect_response
14010f67-3e39-48c2-a2ea-7c731675883a,private,no,m,en,CPBLHd,8,29.127,different,container,potato,45,9,Kacper,[What do you think? *pause/silence* You got an answer?] *pause* Hippo. [Alright],*no reaction*,NA,include,parent,Janie,incorrect_response
980a189c-1c41-41ac-bb01-d554e0aceaf8,public,yes,f,en,MZ2PFA,0,68.913,similar,container,potato,55,1,Kacper,"Hmm, how? Bernie got one very small [Yeah, but can you answer the Bunny's question? Do you want to hear bunny's question again?] *nods* [Yeah, let's hear the bunny question again.]  I think he had more in it, that's why I think it caused it more than *gesturing a big gap, like showing the weight difference* his. [Good job. Well done]",Oh! [You said that he had more in his bag didn't you?],NA,include,parent,Jiayi,alternative_solution
980a189c-1c41-41ac-bb01-d554e0aceaf8,public,yes,f,en,MZ2PFA,1,21.377,similar,container,bucket,55,2,Kacper,Because there was no water in it.,"That's what I said *smile* [That's what you said, yeah!]",NA,include,parent,Jiayi,target_solution
980a189c-1c41-41ac-bb01-d554e0aceaf8,public,yes,f,en,MZ2PFA,2,23.982,different,container,cup,55,3,Kacper,Because the cup was empty.,"[Oh, she didn't have cereal, she had nothing in the cup. That was a bit silly]",NA,include,parent,Jiayi,incorrect_response
980a189c-1c41-41ac-bb01-d554e0aceaf8,public,yes,f,en,MZ2PFA,3,33.651,different,viewing,keys,55,4,Kacper,Because her keys had a light on.,"[Oh! It was still daytime!] Well, that was changing it [Sorry?] *unclear audio* [Maybe it was summer!",NA,include,parent,Janie,alternative_solution
980a189c-1c41-41ac-bb01-d554e0aceaf8,public,yes,f,en,MZ2PFA,4,36.645,different,viewing,cow,55,5,Kacper,"Because the cow had a light on, or the car had a light on. [You sure?] *nods*",*no reaction*,NA,include,parent,Janie,incorrect_response
980a189c-1c41-41ac-bb01-d554e0aceaf8,public,yes,f,en,MZ2PFA,5,33,different,viewing,bedroom,55,6,Kacper,"Because when, has, there was a light on her bed.",[Oh!] *unclear audio*,NA,include,parent,Janie,alternative_solution
980a189c-1c41-41ac-bb01-d554e0aceaf8,public,yes,f,en,MZ2PFA,6,29.331,different,gender,teacher,55,7,Kacper,"Cause he wasn't her sister, but she thought it was her sister.","Yeah, because he is a brother, not a sister.",NA,include,parent,Cecilia,incorrect_response
980a189c-1c41-41ac-bb01-d554e0aceaf8,public,yes,f,en,MZ2PFA,7,28.902,different,gender,basketball,55,8,Kacper,"Because there wasn't a ball, but he should still kick. *pause* That's my sentence. [Yeah, did you hear the question? Do you want me to play it again?] No, no.","Oh. Can you see what I've done? [You've done so well, you've done all nine of them.]",NA,include,parent,Cecilia,incorrect_response
980a189c-1c41-41ac-bb01-d554e0aceaf8,public,yes,f,en,MZ2PFA,8,31.699,different,gender,firefighter,55,9,Kacper,Cause that wasn't a brother. *unclear audio* [Why it wasn't a brother?] Cause it wasn't. *fussy* Cause it wasn't! [Do you want to listen to it again?] No. [Okay. Because it wasn't a brother.],*no reaction*,NA,include,parent,Cecilia,incorrect_response
e350bd98-664b-47b4-88e1-2716432b490f,scientific,yes,f,en,MLHXJ6,0,26.379,different,viewing,keys,56,1,Kacper,"Well, *pause* [Oi, oops. Oops. I'm sorry! Can you say your answer really quick?] *unclear audio*",[The sun was still out!] *smile*,"Due to an audio malfunction, I didn't get the child's answer.",technical issue,parent,NA,NA
e350bd98-664b-47b4-88e1-2716432b490f,scientific,yes,f,en,MLHXJ6,1,34.356,similar,viewing,cow,56,2,Kacper,"Well, he looked out the window, and then he saw the cow. [*nods*]",[Aaah. Koala!] Just one more?,NA,include,parent,Janie,incorrect_response
e350bd98-664b-47b4-88e1-2716432b490f,scientific,yes,f,en,MLHXJ6,2,41.835,no_answer,viewing,bedroom,56,3,Kacper,*unclear audio* [That's okay. You can guess if you want.] I don't know. [I don't know either but you want to try to guess?] No. [Okay.],"[Aaah. It was still daytime. I don't know why he was going to bed so early. Oh, a piggy! Let's hear the piggy's riddle.]",The child is whispering the responses.,include,parent,Janie,incorrect_noresponse
e350bd98-664b-47b4-88e1-2716432b490f,scientific,yes,f,en,MLHXJ6,3,43.99,no_answer,gender,firefighter,56,4,Kacper,"Don't know [You want me to - I'll play it again] *replays question* I don't know still. [Yeah, I don't know either. Do you want to try to guess?] *shakes head* [No?]","[Ah, she was a sister, not a brother] *smile* Yeah! [It was a sister, not a brother.]",NA,include,parent,Cecilia,incorrect_noresponse
e350bd98-664b-47b4-88e1-2716432b490f,scientific,yes,f,en,MLHXJ6,4,58.06,no_answer,gender,basketball,56,5,Kacper,"[Don'y pick your nose. So no boys scored points. How's that? You want me to play it again? Oh..] *lfussy* [You can say you don't know, that's okay. Come here, girle. You all done? Yeah she doesn'y really like when she doesn't know the answer. Come here, hon. Let's - let's the monkey'll tell us the answer. It'll be a silly answer] *child comes back*","[Aaah! They were all scored by girls!] But why? [So, they said there were no boys that scored points, and that's because all the girls scored points.] But whyy? [Because they're good at basketball.] Ah.",NA,include,parent,Cecilia,incorrect_noresponse
e350bd98-664b-47b4-88e1-2716432b490f,scientific,yes,f,en,MLHXJ6,5,45.903,different,gender,teacher,56,6,Kacper,[Hmm...] I think her sisters didn't want to paint. {That's a good answer],[Ohh... It's her brother.] *no reaction*,NA,include,parent,Cecilia,incorrect_response
e350bd98-664b-47b4-88e1-2716432b490f,scientific,yes,f,en,MLHXJ6,6,38.783,different,container,potato,56,7,Kacper,"[How does this one weight more than three bags?] Beacuse it has seven inches, of groceries in it. [Because there's seven inches of groceries?]","[Hmm...] Daddy - get me cold water! [Hey, Matt, can you get me a cold water, please?] [*other parent* A bowl of water?] [No, she wants cold water, not a bowl of water.]",NA,include,parent,resolved,incorrect_response
e350bd98-664b-47b4-88e1-2716432b490f,scientific,yes,f,en,MLHXJ6,7,26.256,no_answer,container,cup,56,8,Kacper,"[Can you guess?] *shakes head* Uhum. And what's that, the deer!","[It was full of cereal, not water, or milk. *unclear audio* wet, cause the cup was dry.] *no reaction*",NA,include,parent,Jiayi,incorrect_noresponse
e350bd98-664b-47b4-88e1-2716432b490f,scientific,yes,f,en,MLHXJ6,8,55.435,no_answer,container,bucket,56,9,Kacper,"What's that, the hippo? [Uhm, we have to try to guess first on this last one, and then we can ask hippo.] Can you say.. *unclear audio* [Here, let's just...] *replays question* I don't know. [Okay, okay.] Can I get the cold water?",[There wasn't any water] *no reaction*,NA,include,parent,Jiayi,incorrect_noresponse
a54f5b01-0b13-4293-b969-ca2a060c8f46,private,no,m,en yue,2MQ5H5,0,62.109,different,viewing,bedroom,51,1,Julio,"Because he is tired [Okay, Okay. Tell me more. Can you tell us more? How can the boy arrive at the bed before the light turn off?] Because he's tired and he doesn't want to spoil the time when... When it goes dark, and he... And he, and he is... And, and he is just uhm, and he's just tired [Okay, all right, good.]","What's going on with the answer? [Do you understand the answer? So, the light switches on this side of the room, and then the bed is on the other side, okay? The boy turns off the light, and he can still get to the bed when the room is still bright] Um, it's too tricky [It's like it's either he runs, right? It's like he runs to the bed so fast. Or because it's still daytime, you know?] Because it's still daytime [Uhum. Okay, listen]",NA,include,parent,Janie,incorrect_response
a54f5b01-0b13-4293-b969-ca2a060c8f46,private,no,m,en yue,2MQ5H5,1,40.805,different,viewing,keys,51,2,Julio,Because she has eyes [*laughs* But it's dark] Because maybe he has a flashlight [Hmm. Okay],"Is it dark? [Yeah, did they say it's dark?] Yeah [Can a Sun... Can it be dark when the Sun is out?] No! [Hmm] Oh, maybe they close the lights [But then how can she see their keys?] With eyes [With eyes, but if It's dark. Well, maybe, I don't know, maybe it was like right now, the sun is still up]",The child got the wrong answer due to an inaccurate assumption of the parent when memorizing the question (memory bias).,parent interference,parent,NA,NA
a54f5b01-0b13-4293-b969-ca2a060c8f46,private,no,m,en yue,2MQ5H5,2,38.496,different,viewing,cow,51,3,Julio,"Because they have a car, and they have a mirror so they can see the cow, and they can stop, and that's why we answer so, and they have eyes!","[Because this time they didn't say it was dark, right? Okay, but you also provide a really good answer. Are you ready for the next one?]",NA,include,parent,Janie,incorrect_response
a54f5b01-0b13-4293-b969-ca2a060c8f46,private,no,m,en yue,2MQ5H5,3,98.984,similar,gender,basketball,51,4,Julio,"Bad [What?] Bad [No, the team has 30 points more than the other team but all the boys on the team didn't score a point. How can this team have 30 more points than the other team?] Because, because maybe they practice and maybe they have more points [No, it's in a competition. Okay, listen. This is a scenario. In the competitions, this boy's team have 30 points more than the other team, okay? But all the boys on this team didn't score a point at all. How can their team have 30 points more than the other team?] Because maybe they practice at their home and then they go to the games and - They got school points [No, she's saying like there's no, they didn't score any points. Did you listen? They didn't score any, all the boys didn't score any points] Yeah, but maybe that team of girls, they play at their home, and the girls don't play at their home, so maybe they have points [You mean the girls may have points?] Yeah [Okay, so you can you say it louder and then like, a more comprehensive way? So we understand what you're talking to me?] No, that's loud enough.","[You're right. So you need to say it like, you know, in a comprehensive way, okay?]","parent rephrased the riddle from ""not a single boy"" to ""all the boys didn't""",parent interference,parent,NA,NA
a54f5b01-0b13-4293-b969-ca2a060c8f46,private,no,m,en yue,2MQ5H5,4,67.837,similar,gender,teacher,51,5,Julio,"[Do you want to listen one more time?] Yes [Okay. That's mommy. No, no, no, they say only parents] *replays question* [Oh, I know] Why? [No. You tell me why. You can guess] Because... He's not a girl and he doesn't have boys [Wait, what do you mean? So he is not... We'll say that again. He is not a girl?] And he doesn't have sisters.","[Uhmm... Because the kindergartener is a boy, right? It's like he is not a girl, so that means is that he the teacher?] Yes [Yes? yes or no.] Yes.",NA,include,parent,Cecilia,incorrect_response
a54f5b01-0b13-4293-b969-ca2a060c8f46,private,no,m,en yue,2MQ5H5,5,72.276,different,gender,firefighter,51,6,Julio,"No [Do you want to listen one more time?] Yes [Okay, pay attention, okay?] *replays question* Because... [Can you sit nicely?] Because... Uhm... [Do you want me to repeat one more time?] No, I don't want you to [Ok] Because the older one needs more pizza, so you chew the pizza, and *unclear audio* [Hm... Can you tell me more? Okay, is that the answer?] Yeah.","[*laughs* Because she was the sister, so that's why she's not the brother - because she's a girl]",NA,include,parent,Cecilia,incorrect_response
a54f5b01-0b13-4293-b969-ca2a060c8f46,private,no,m,en yue,2MQ5H5,6,31.486,similar,container,potato,51,7,Julio,"Because the three bag has less potatoes, so the one bag has more potatoes, and maybe it's bigger than the three bag, so that's why it's heavier [Mmm, that's a good answer. Let's see]","[Hm. I think you're pretty similar because you said it has less potato, right?]",NA,include,parent,Jiayi,alternative_solution
