child_hashed_id,transcriber_id,video_duration,trial_num,question_set,question_id,riddle_start_time,riddle_stop_time,response_start_time,response_transcript,feedback_start_time,feedback_stop_time,feedback_transcript,trial_exclusion_reason,who_judged_response_similarity_during_feedback?,transcriber_comments,child_gender,age_months,child__language_list,response_category,parentCode
PH3TDJ,Jiayi,09:57,3,container,cup,02:52,03:06,03:06,I don't know! [Do you want to try to guess an answer?] Okay. [You want to hear it again?] No. Because there is no milk in her cup. [Okay.],03:21,03:44,*smile* Serious? Serious? [*smile*] *looks at the adult* That's her bowl? Okay. And the bowl is her cup?,include,child,NA,m,63,en,target_solution,similar
PH3TDJ,Jiayi,09:57,4,viewing,keys,03:56,04:20,04:21,I don't know! [You wanna just try to guess?] Okay. [Like the last time?] Okay. Because the wall was blocking at the front porch. [Because the wall was blocking at the front porch?] Yes!,04:39,04:48,Okay. *looks at the adult*,include,child,NA,m,63,en,incorrect_response,different
PH3TDJ,Jiayi,09:57,5,viewing,bedroom,05:02,05:26,05:27,"What? Uh, because his bed was outside. [Mm hum.] *smile* [*smile*]",05:38,05:51,*smile*,include,child,NA,m,63,en,incorrect_response,different
PH3TDJ,Jiayi,09:57,6,viewing,cow,06:04,06:30,06:31,"Hmm because, because of the window! *pause* [Because of the window?] Yes, you can see at the window too in the dark right? [Yeah.]",06:46,07:07,"But they said dark, at night time. *looks at the adult* [Okay.] They try to trick me. [Okay. It's okay.]",include,child,NA,m,63,en,incorrect_response,different
PH3TDJ,Jiayi,09:57,7,gender,basketball,07:22,07:33,07:34,"I don't know. *pause* [You're trying to make a guess?] Because, because the, [Tell the computer.] Because the scoreboard was not on. [Hmm.]",07:52,08:04,*no reaction*,include,parent,NA,m,63,en,incorrect_response,different
PH3TDJ,Jiayi,09:57,8,gender,firefighter,08:20,08:33,08:34,"Uh, because they're friends.",08:42,08:55,Okay.,include,child,NA,m,63,en,incorrect_response,different
PH3TDJ,Jiayi,09:57,9,gender,teacher,09:11,09:28,09:30,I don't know. [Just take a guess.] Because she does not have any sisters. [Because she has does not have any sisters?] Yes!,09:45,09:57,That was right. [Mm hmm.] She doesn't have any sister.,include,child,NA,m,63,en,incorrect_response,similar
U3RZJF,Julio,11:57,2,gender,teacher,02:21,02:39,02:45,"Good! [You think it's good? Can you tell me more about that?] I don't know. Maybe I think - It's bad [Oh, you think it's bad?] Yeah [Can you tell me more about that?] Like what? [Why do you think it's bad?] Because it's good [Okay, okay, you can hit next now]",03:11,03:28,[Ok you hit next. That's a Koala. You can press next],include,parent,NA,m,57,en es,incorrect_response,no_answer
U3RZJF,Julio,11:57,3,gender,firefighter,03:46,03:59,04:01,"Good [Can you tell me more?] What? [Why do you think its good?] Because they like, they're two firefigthers and share pizza [Oh. You can click next. You okay?] Yes",04:21,04:34,[You hit next],include,parent,NA,m,57,en es,incorrect_response,different
U3RZJF,Julio,11:57,4,viewing,bedroom,04:50,05:14,05:15,"Uhm, it was good? [Can you tell me more?] It was good! [Why?] Because it was good [*Laughs* Ok, are you done? Answer? Is that your answer?] Hmm, yeah [Ok]",05:38,05:51,*no reaction*,include,child,The parent leaves for a minute.,m,57,en es,incorrect_response,different
U3RZJF,Julio,11:57,5,viewing,keys,06:04,06:28,06:29,"Uhm, what's the light? [Hmm, an answer. Can you tell me why that is?] *fussy* [You can say no, that's it. You don't have to... You don't have to do this one. What do you think?] Think what? Wait, what happened to that? [Okay, remember to touch it]",07:04,07:29,"Um, which one do I do? [The one in the middle] Oh *pause* What? [You're just pressing it too hard. You just gotta tap it like this]",include,parent,NA,m,57,en es,incorrect_response,different
U3RZJF,Julio,11:57,6,viewing,cow,07:41,08:06,08:07,With the lights one [What?] With the lights on! [Good! You can hit next],08:22,08:36,When does this game end? [We need to answer all the others. you can click next. Remember you can just tap it],include,parent,NA,m,57,en es,incorrect_response,different
U3RZJF,Julio,11:57,7,container,potato,08:49,09:03,09:04,"[Get the answer first. Answer first] Um, it would be good [Okay, do you know why it would be good?] Because it would be good [Okay]",09:15,09:36,[Put the middle one],include,parent,NA,m,57,en es,incorrect_response,different
U3RZJF,Julio,11:57,8,container,cup,09:50,10:04,09:40,"[Look at that! What animal is that?] Giraffes [Oh, it kind of looks like a giraffe. It's actually a lion] *pause* Good [How did the tissue not get wet?] Good. Good [What do you mean by good?] Because it was good [Ah, ok]",10:16,10:32,"[The middle. Okay, now you can click next]",include,parent,NA,m,57,en es,incorrect_response,different
U3RZJF,Julio,11:57,9,container,bucket,10:48,11:04,11:04,"[How could that be?] Good. Good [How did he not get wet when he dropped the bucket?] Um, good. Good! [You're not answering the question] Well, it's good [He dropped a bucket but he didn't get wet. How did that happen?] Good! [How?] Good! [*Laughs* Stop yelling at me] Well, it's good. How good [So how come he dropped the bucket but he didn't get wet?] That was good [Ok]",11:48,11:58,What?,include,parent,NA,m,57,en es,incorrect_response,different
G7T4NQ,Cecilia,09:39,1,viewing,bedroom,00:39,01:03,00:39,I am guessing.,01:04,01:24,*no reaction*,include,parent,NA,m,87,en,incorrect_response,no_answer
G7T4NQ,Cecilia,09:39,2,viewing,keys,"01:41, 02:18","02:05, 02:42",02:42,"[You need to answer the question too, okay? You need to take a poll.] *no reaction* [How did she see her key?] I don't get it. [Well, do you hear what we playing? and then you listen to the question, okay? hold on, what's happended. I am gonna replay so listen.] *replays question* Oh, I get it. [How do you think she saw her key? ] Cause she looked down.",02:48,02:59,"*surprised* [okay, hold on, honey, this is my part.]",include,parent,NA,m,87,en,incorrect_response,different
G7T4NQ,Cecilia,09:39,3,viewing,cow,03:18,03:43,03:45,"[Okay, just listen to what they're saying.] Because it's daytime.",03:47,04:05,"[No, I'm doing it. Mokadar, this is for the parent. So I need to do this part. It's for the parent. Okay, this one. ] I'm going to click it this time [okay next]",include,parent,NA,m,87,en,target_solution,similar
G7T4NQ,Cecilia,09:39,4,container,bucket,04:17,04:33,04:33,Because it landed on the right side and not to the sides or upside down.,04:39,04:53,"What? [Click this one, this one, and then next.]",include,parent,NA,m,87,en,alternative_solution,different
G7T4NQ,Cecilia,09:39,5,container,potato,05:11,05:26,05:28,Because of the amount?,05:31,05:47,"[Alright, click on this one, the first one. Hold on honey, I need to click that.]",include,parent,NA,m,87,en,incorrect_response,similar
G7T4NQ,Cecilia,09:39,6,container,cup,06:00,06:14,06:14,Cause it didn't get in.,06:18,06:34,"Mom, why it's filled of cereal, that's weird. [It wasn't] Almost done.",include,parent,NA,m,87,en,incorrect_response,different
G7T4NQ,Cecilia,09:39,7,gender,teacher,06:45,07:03,07:14,"Ummm. [I don't know, what do you think?] *no reaction* [what's your answer? You need to listen to it again?] Because it's not his, her sister?",07:35,07:49,[Two more.],include,parent,NA,m,87,en,incorrect_response,different
G7T4NQ,Cecilia,09:39,8,gender,firefighter,08:09,08:22,08:01,"One, two, three, four, five, six, seven, eight. I...don't know. *click next*",08:32,08:47,"[Excuse me, that's my turn. Uh huh.] I said I don't know.",include,parent,NA,m,87,en,incorrect_noresponse,different
G7T4NQ,Cecilia,09:39,9,gender,basketball,09:02,09:14,09:24,Cause it's boys against girls?,09:24,09:38,*no reaction*,include,parent,NA,m,87,en,target_solution,similar
S6UKCL,Julio,09:44,1,container,bucket,00:39,00:54,01:04,It had no water in it?,01:13,01:26,Yay!!!,include,parent,incredibly smart child,m,69,en,target_solution,similar
S6UKCL,Julio,09:44,2,container,cup,01:43,01:57,02:00,"So it wasn't a sippy cup, because they had a lid. Because they had a lid!",02:10,02:23,*no reaction*,include,parent,NA,m,69,en,incorrect_response,different
S6UKCL,Julio,09:44,3,container,potato,02:36,02:51,03:03,Because tomatoes weight more than three bags.,03:11,03:27,Hihi! I was right!,include,parent,NA,m,69,en,alternative_solution,similar
S6UKCL,Julio,09:44,4,viewing,keys,03:38,04:03,04:05,Because the sun was still out? because the sun was still out!,04:10,04:19,I was right! Again!!!,include,parent,NA,m,69,en,target_solution,similar
S6UKCL,Julio,09:44,5,viewing,cow,04:31,04:56,04:58,Because the sun was still out. Same.,05:01,05:12,I'm right!!!,include,parent,NA,m,69,en,target_solution,similar
S6UKCL,Julio,09:44,6,viewing,bedroom,"05:23, 06:13","05:46, 06:37",06:38,Because the sun was still out and the windows were open?,06:51,07:03,Ha! I knew it!,include,parent,NA,m,69,en,target_solution,similar
S6UKCL,Julio,09:44,7,gender,teacher,07:13,07:31,07:43,[Do you know this one] Hm hm [Wanna try?],07:44,07:57,*no reaction*,include,parent,NA,m,69,en,incorrect_noresponse,no_answer
S6UKCL,Julio,09:44,8,gender,firefighter,08:10,08:23,08:35,"Because *unclear audio* [Because what?] Well, I don't know actually.",08:43,08:57,This is tricky!,include,parent,NA,m,69,en,incorrect_noresponse,no_answer
S6UKCL,Julio,09:44,9,gender,basketball,09:13,09:25,09:30,I don't know!,09:32,09:44,*no reaction*,include,parent,NA,m,69,en,incorrect_noresponse,no_answer
cQS2FB,Julio,09:57,1,viewing,bedroom,"00:40, 01:15, 01:56","01:04, 01:39",01:42,"Because It might turn just it... It might like, it might didn't turn off all the way because it might be a little broken or old.",01:59,02:15,*no reaction*,include,parent,NA,f,91,en so,alternative_solution,different
cQS2FB,Julio,09:57,2,viewing,cow,02:29,02:54,02:55,Because it was daytime.,03:00,03:11,*smile*,include,parent,NA,f,91,en so,target_solution,similar
cQS2FB,Julio,09:57,3,viewing,keys,03:22,03:46,03:48,"Because the window was opened, like kind of the blinds.",03:52,04:19,"Mom should I say similar? [*unclear audio*] Yeah, cuz I said the window was open and she said the daytime [*unclear audio*]",include,parent,NA,f,91,en so,incorrect_response,similar
cQS2FB,Julio,09:57,5,container,cup,05:47,06:01,06:01,Because there was a lid on the cup.,06:04,06:17,What?! Weird.,include,parent,NA,f,91,en so,incorrect_response,different
cQS2FB,Julio,09:57,6,container,potato,06:26,06:41,06:40,Cus there is more food in it.,06:46,06:57,*no reaction*,include,parent,NA,f,91,en so,alternative_solution,similar
cQS2FB,Julio,09:57,7,gender,basketball,"07:07, 07:21","07:18, 07:32",07:37,Cause a robot played for them.,07:42,07:54,*no reaction*,include,parent,NA,f,91,en so,incorrect_response,different
cQS2FB,Julio,09:57,8,gender,firefighter,"08:06, 08:23","08:20, 08:36",08:40,"Because one of the brothers, one of them, was born before the other one was.",08:50,09:01,*no reaction*,include,parent,"looked confused after hearing the answer, algthough did not make any verbal expressions.",f,91,en so,incorrect_response,different
cQS2FB,Julio,09:57,9,gender,teacher,09:14,09:31,09:34,Cause the teacher was pretending.,09:37,09:57,I'm so...,include,parent,NA,f,91,en so,incorrect_response,different
5U5PDP,Kacper,13:02,1,container,potato,"00:38, 01:10, 02:23","00:53, 01:24, 02:38",01:04,"That doesn't even make sense. [Can you take a guess? Do you wanna listen to it again?] Yeah. [Okay.] *replays question* What? How can? What does 'how can this be' mean? [It's- how much? How can this be? How can you- Like why is that? Why might that be?] Hmm.. I don't know. [Can you take a guess? It's okay.] I don't know! [That's... That's okay. You can just take your best guess.] Uhh.. Santa tell me how much pounds it is. [Should we listen one more time?] Yes. [Okay, cool.] *replays question* Does it mean 'how can those be? How can those be? [It means like... Uh... could you explain it?] I cannot. How does the bag? [I don't know.] No I'll just, take, 91 pounds. [Okay.]",03:30,03:49,*no reaction*,include,parent,NA,f,52,en,incorrect_response,no_answer
5U5PDP,Kacper,13:02,2,container,cup,04:05,04:19,04:21,I don't know. [Could you take a guess?] It wasn't *pause* It was.. *pause* How do you job drop a napkin into a sippy cup? [That's a good question.] Uhmm... Because it was... Because... *pause* Hmm.. Because... Because... Molly... Had a special thing so that it wouldn't get wet? [Okay.],05:40,05:56,That's odd! [*smiles*],include,parent,NA,f,52,en,incorrect_response,similar
5U5PDP,Kacper,13:02,3,container,bucket,06:09,06:25,06:32,Becaaaause... *pause* *shakes head* Because... *pause* Because... It was... Because no water was in it? [Okay.],07:06,07:18,I was right! *smiles* [*smiles*] Piggie!,include,parent,NA,f,52,en,target_solution,similar
5U5PDP,Kacper,13:02,4,viewing,bedroom,07:30,07:54,07:54,Because he didn't turn off the lights. [Okay.],08:02,08:17,Monkey!,include,parent,NA,f,52,en,incorrect_response,different
5U5PDP,Kacper,13:02,5,viewing,keys,08:30,08:54,08:57,Because... *pause* Her eyes glowed out? [Okay.],09:08,09:19,*no reaction* [Okay.],include,parent,NA,f,52,en,incorrect_response,different
5U5PDP,Kacper,13:02,6,viewing,cow,09:29,09:55,09:57,Because of *unclear audio* eyes? [Okay.],10:01,10:14,[Ok],include,parent,NA,f,52,en,incorrect_response,different
5U5PDP,Kacper,13:02,7,gender,firefighter,"10:26, 10:38",10:52,10:28,His name is Canny? Cat? [Freddy] *pause* Because... He said 'I'm no longer your brother'? [Okay.],11:03,11:17,*no reaction* [Okay.],include,parent,NA,f,52,en,incorrect_response,different
5U5PDP,Kacper,13:02,8,gender,basketball,11:31,11:43,11:43,Because they did not even win? [Okay.],11:52,12:05,[Okay.],include,parent,NA,f,52,en,incorrect_response,different
5U5PDP,Kacper,13:02,9,gender,teacher,12:20,12:37,12:38,Because the owl - Because all the - Because the teacher is not in our desk? [Okay.],12:51,13:02,*no reaction* [Okay.],include,parent,NA,f,52,en,incorrect_response,different
ES3WBQ,Julio,09:17,1,container,cup,00:47,01:01,01:08,"Cause it was empty [Cause it was empty?] Wait, no. Because it was probably dry water [Cause it was dry water?] Uhum",01:21,01:39,Oooh.,include,parent,NA,f,60,en,incorrect_response,similar
ES3WBQ,Julio,09:17,2,container,bucket,01:56,02:11,02:17,"Because it has lid, and it was closed lid [It had a closed lid?] Yeah",02:22,02:35,Aaah.,include,parent,NA,f,60,en,alternative_solution,different
ES3WBQ,Julio,09:17,3,container,potato,02:47,03:01,03:05,"Cause he has like, forty-one bags [Say it again? Three bags but one?] I said forty-one bags [Say it again? Because one had three and the other person had one] Because there was probably bags inside [Bag inside what?] The bags. But heavy [So there's more bags in the heavy one? Is that your final answer?] No, I said there was lot of tiny bags inside",03:45,03:57,*no reaction*,include,parent,NA,f,60,en,incorrect_response,different
